PassengerId,Pclass,Survived,rango_edad
7644,2,0,Adolescente
7645,1,0,Adulto
7646,2,0,Infante
7647,3,0,Adulto_Joven
7648,1,0,Senior
7649,3,0,Adulto_Joven
7650,2,1,Adulto
7651,1,0,Adulto_Joven
7652,2,1,Adolescente
7653,2,0,Adulto
7654,1,1,Adulto_Joven
7655,1,1,Adulto_Joven
7656,3,0,Adulto_Joven
7657,1,1,Adulto_Joven
7658,1,0,Senior
7659,3,1,Adulto_Joven
7660,3,1,Adulto_Joven
7661,3,0,Adulto
7662,2,0,Adolescente
7663,2,0,Adulto_Joven
7664,1,0,Adulto_Joven
7665,1,1,Adulto_Joven
7666,2,0,Infante
7667,1,1,Adulto
7668,2,1,Adulto
7669,2,1,Adulto
7670,3,0,Adulto
7671,3,1,Infante
7672,1,0,Adulto
7673,3,0,Adulto_Joven
7674,2,1,Adolescente
7675,1,1,Adulto
7676,1,0,Adulto_Joven
7677,1,0,Adulto_Joven
7678,1,0,Adulto_Joven
7679,1,0,Adulto
7680,1,0,Adulto
7681,2,0,Adulto_Joven
7682,2,1,Adulto_Joven
7683,1,1,Infante
7684,1,0,Adulto
7685,1,0,Adulto_Joven
7686,1,1,Adolescente
7687,1,0,Adulto_Joven
7688,1,1,Adulto_Joven
7689,1,1,Adulto_Joven
7690,2,1,Adulto_Joven
7691,2,1,Infante
7692,1,1,Adulto_Joven
7693,1,1,Adulto_Joven
7694,1,1,Adolescente
7695,1,1,Adulto_Joven
7696,2,1,Adolescente
7697,3,1,Adolescente
7698,2,0,Adulto
7699,1,0,Adulto
7700,1,1,Adulto_Joven
7701,3,0,Adolescente
7702,1,1,Adulto_Joven
7703,3,0,Adulto_Joven
7704,1,1,Infante
7705,2,0,Adulto_Joven
7706,2,0,Adulto
7707,2,1,Adulto_Joven
7708,2,0,Adulto
7709,1,0,Adulto
7710,2,0,Adolescente
7711,1,1,Adulto
7712,1,1,Senior
7713,1,1,Adulto
7714,1,0,Adulto
7715,2,1,Adulto
7716,2,0,Adulto_Joven
7717,1,0,Adulto_Joven
7718,1,0,Adulto
7719,1,0,Adulto_Joven
7720,1,0,Senior
7721,3,0,Adolescente
7722,1,0,Adulto_Joven
7723,2,1,Adulto_Joven
7724,1,0,Adulto
7725,3,1,Adulto
7726,3,0,Adulto
7727,1,1,Adulto_Joven
7728,1,1,Adolescente
7729,1,0,Adulto
7730,1,1,Adulto
7731,2,1,Adulto_Joven
7732,2,0,Adulto
7733,1,0,Adulto
7734,1,0,Adulto
7735,3,0,Adolescente
7736,1,1,Adulto_Joven
7737,1,0,Senior
7738,1,0,Adulto
7739,2,1,Adulto_Joven
7740,2,0,Adulto_Joven
7741,1,1,Adulto
7742,2,1,Adulto_Joven
7743,1,1,Adulto_Joven
7744,1,1,Adulto
7745,1,1,Adulto_Joven
7746,1,0,Adulto_Joven
7747,1,1,Adulto_Joven
7748,1,0,Adulto_Joven
7749,1,1,Adulto
7750,1,0,Adulto
7751,1,1,Senior
7752,1,0,Adulto_Joven
7753,2,0,Adulto
7754,3,0,Adulto_Joven
7755,3,0,Adulto_Joven
7756,1,0,Adulto
7757,1,1,Adulto_Joven
7758,1,1,Adulto
7759,1,0,Infante
7760,1,0,Adulto_Joven
7761,2,0,Adulto
7762,1,1,Adulto_Joven
7763,3,0,Adulto_Joven
7764,2,1,Infante
7765,1,0,Senior
7766,1,0,Adulto_Joven
7767,1,0,Adulto
7768,1,1,Adulto
7769,2,1,Adulto_Joven
7770,3,0,Infante
7771,1,0,Senior
7772,2,1,Adolescente
7773,1,0,Adolescente
7774,1,1,Adulto
7775,1,0,Adulto
7776,1,1,Adulto_Joven
7777,1,1,Adulto
7778,3,0,Adulto_Joven
7779,3,0,Adolescente
7780,2,0,Adulto
7781,1,0,Senior
7782,1,1,Adolescente
7783,3,1,Adulto_Joven
7784,1,0,Adulto_Joven
7785,1,1,Adulto
7786,2,0,Adulto_Joven
7787,1,1,Adolescente
7788,1,0,Adulto
7789,1,0,Adulto_Joven
7790,1,1,Adulto_Joven
7791,1,1,Adulto_Joven
7792,1,1,Infante
7793,2,0,Adulto_Joven
7794,2,0,Adulto_Joven
7795,2,1,Adulto_Joven
7796,1,0,Adolescente
7797,1,0,Adulto_Joven
7798,1,1,Adolescente
7799,3,0,Adulto_Joven
7800,3,0,Adulto_Joven
7801,1,0,Senior
7802,1,1,Adulto_Joven
7803,2,0,Adolescente
7804,2,1,Adulto_Joven
7805,1,1,Adulto_Joven
7806,2,0,Infante
7807,3,0,Adolescente
7808,1,1,Adulto
7809,3,0,Adulto_Joven
7810,2,0,Adulto_Joven
7811,3,0,Adulto_Joven
7812,1,0,Senior
7813,2,1,Adulto_Joven
7814,1,1,Adulto
7815,1,1,Adulto
7816,2,0,Senior
7817,1,1,Adulto
7818,1,1,Adulto
7819,2,0,Adulto_Joven
7820,3,0,Adulto_Joven
7821,1,1,Adulto_Joven
7822,2,0,Adulto_Joven
7823,1,1,Adulto
7824,3,1,Infante
7825,1,0,Adulto_Joven
7826,1,0,Adulto_Joven
7827,1,0,Adulto
7828,3,0,Infante
7829,1,1,Infante
7830,3,0,Adulto_Joven
7831,1,1,Adulto_Joven
7832,1,1,Adulto_Joven
7833,2,0,Infante
7834,1,0,Infante
7835,1,1,Adulto_Joven
7836,3,0,Adulto_Joven
7837,1,1,Adolescente
7838,3,0,Infante
7839,2,0,Adulto_Joven
7840,2,0,Adulto
7841,1,1,Adulto
7842,1,1,Adulto_Joven
7843,1,0,Senior
7844,1,0,Adulto
7845,3,0,Adolescente
7846,1,0,Adulto
7847,1,1,Adulto
7848,3,0,Adulto_Joven
7849,1,0,Adulto
7850,1,0,Adolescente
7851,1,0,Adulto_Joven
7852,2,0,Adulto_Joven
7853,1,1,Adulto_Joven
7854,3,0,Adulto
7855,1,0,Adulto
7856,3,0,Adulto_Joven
7857,2,0,Adulto_Joven
7858,1,1,Adulto
7859,2,1,Adulto_Joven
7860,1,1,Adulto
7861,2,1,Adulto
7862,1,0,Senior
7863,3,0,Adulto_Joven
7864,1,0,Adulto_Joven
7865,2,0,Adulto_Joven
7866,1,1,Adulto_Joven
7867,2,0,Adulto_Joven
7868,1,0,Adulto
7869,3,1,Adulto_Joven
7870,2,1,Adulto_Joven
7871,3,1,Adulto
7872,1,1,Adulto
7873,3,1,Adulto
7874,1,0,Adulto_Joven
7875,1,0,Adulto
7876,1,1,Adolescente
7877,3,1,Adulto_Joven
7878,3,0,Adulto_Joven
7879,1,1,Adulto_Joven
7880,1,1,Adulto_Joven
7881,1,0,Senior
7882,1,1,Adulto_Joven
7883,3,0,Adulto_Joven
7884,1,1,Adulto
7885,2,1,Infante
7886,1,0,Adolescente
7887,1,1,Adulto
7888,1,1,Adulto_Joven
7889,1,0,Adulto
7890,1,0,Adulto_Joven
7891,1,1,Adulto_Joven
7892,1,0,Adulto
7893,2,0,Adulto_Joven
7894,3,0,Adolescente
7895,1,0,Adulto_Joven
7896,1,1,Adulto
7897,1,1,Senior
7898,2,1,Adolescente
7899,3,1,Adulto_Joven
7900,3,0,Adulto_Joven
7901,1,1,Adulto_Joven
7902,1,1,Adulto
7903,3,0,Adulto
7904,1,1,Adulto_Joven
7905,1,1,Adulto
7906,2,1,Adolescente
7907,1,1,Adulto_Joven
7908,3,0,Adulto_Joven
7909,2,0,Adulto_Joven
7910,1,1,Adolescente
7911,2,1,Adulto
7912,1,0,Senior
7913,1,1,Senior
7914,1,1,Adulto
7915,3,0,Adulto
7916,1,1,Senior
7917,1,1,Adulto_Joven
7918,1,1,Adulto_Joven
7919,1,1,Infante
7920,1,0,Adulto_Joven
7921,3,0,Infante
7922,1,1,Adolescente
7923,1,1,Adulto
7924,2,1,Adulto
7925,2,0,Adulto_Joven
7926,1,0,Adulto_Joven
7927,1,0,Adolescente
7928,3,0,Adulto_Joven
7929,3,1,Adulto_Joven
7930,1,1,Adulto_Joven
7931,1,1,Adulto
7932,1,0,Adulto
7933,2,1,Adulto
7934,2,1,Adolescente
7935,1,0,Adulto_Joven
7936,1,1,Adulto
7937,1,0,Adulto
7938,2,0,Infante
7939,1,1,Adulto_Joven
7940,1,1,Adulto
7941,1,0,Adulto_Joven
7942,2,1,Adulto
7943,1,1,Adulto
7944,3,1,Adulto_Joven
7945,1,0,Adulto
7946,1,0,Adulto_Joven
7947,3,0,Adulto_Joven
7948,3,0,Infante
7949,1,1,Adulto
7950,3,1,Adulto_Joven
7951,1,1,Adulto
7952,1,1,Senior
7953,2,0,Adolescente
7954,2,1,Adulto_Joven
7955,1,0,Adulto_Joven
7956,2,1,Adulto_Joven
7957,1,1,Infante
7958,1,1,Infante
7959,3,0,Adulto_Joven
7960,2,0,Adolescente
7961,1,0,Adulto_Joven
7962,1,1,Adulto
7963,1,1,Adulto_Joven
7964,1,1,Adulto_Joven
7965,1,1,Adulto
7966,2,0,Senior
7967,1,0,Adulto
7968,2,1,Adolescente
7969,2,1,Adulto
7970,1,0,Adulto_Joven
7971,3,1,Adulto_Joven
7972,3,0,Adulto_Joven
7973,2,1,Adulto_Joven
7974,1,1,Adulto_Joven
7975,1,1,Adulto
7976,1,1,Adulto
7977,1,1,Adulto_Joven
7978,1,1,Adulto_Joven
7979,1,1,Adulto
7980,1,1,Adulto_Joven
7981,1,1,Senior
7982,3,0,Adulto_Joven
7983,1,1,Adulto_Joven
7984,1,1,Adulto_Joven
7985,1,1,Adulto
7986,2,0,Adulto_Joven
7987,3,0,Adulto_Joven
7988,1,1,Adulto_Joven
7989,1,0,Adulto_Joven
7990,2,0,Adulto
7991,2,1,Adulto_Joven
7992,1,0,Adulto
7993,1,1,Adulto
7994,3,0,Adulto_Joven
7995,1,0,Adulto_Joven
7996,2,0,Adulto_Joven
7997,1,0,Adulto
7998,1,1,Adolescente
7999,1,1,Adulto
8000,1,1,Adulto_Joven
8001,1,0,Adulto_Joven
8002,1,1,Senior
8003,1,0,Adolescente
8004,1,0,Adulto_Joven
8005,1,0,Senior
8006,2,1,Adulto_Joven
8007,1,1,Adulto
8008,2,1,Adulto_Joven
8009,1,0,Adulto_Joven
8010,1,0,Adulto
8011,2,0,Adulto_Joven
8012,2,1,Adulto_Joven
8013,1,0,Adulto_Joven
8014,1,0,Adulto_Joven
8015,1,1,Adulto_Joven
8016,1,1,Adulto_Joven
8017,1,1,Adulto
8018,1,1,Adulto
8019,1,1,Adulto_Joven
8020,1,0,Adulto
8021,1,0,Adulto_Joven
8022,1,0,Adulto_Joven
8023,3,1,Adulto_Joven
8024,1,0,Adulto
8025,2,1,Adulto
8026,3,0,Adulto
8027,1,1,Adulto
8028,2,1,Adulto_Joven
8029,2,0,Adulto_Joven
8030,2,1,Adulto_Joven
8031,3,0,Adulto_Joven
8032,2,0,Adulto_Joven
8033,2,1,Adolescente
8034,1,1,Adulto
8035,1,1,Adulto
8036,2,1,Adulto_Joven
8037,1,1,Adulto_Joven
8038,2,0,Adulto
8039,1,0,Adulto
8040,2,0,Infante
8041,1,1,Adulto_Joven
8042,1,1,Adulto_Joven
8043,1,0,Adulto
8044,1,1,Adolescente
8045,1,0,Adulto
8046,1,1,Adulto_Joven
8047,1,1,Infante
8048,1,0,Adulto_Joven
8049,1,1,Adulto
8050,1,1,Adulto_Joven
8051,1,0,Adulto_Joven
8052,1,0,Senior
8053,1,1,Senior
8054,1,1,Adulto
8055,1,1,Adulto
8056,1,0,Adolescente
8057,3,0,Adulto_Joven
8058,1,1,Adulto_Joven
8059,3,0,Adulto_Joven
8060,3,0,Infante
8061,3,0,Infante
8062,1,0,Adulto
8063,3,0,Adolescente
8064,1,0,Adolescente
8065,1,0,Adulto_Joven
8066,1,1,Adulto
8067,2,0,Adulto_Joven
8068,1,1,Adulto_Joven
8069,1,0,Adulto_Joven
8070,3,0,Adulto_Joven
8071,2,1,Adolescente
8072,2,1,Adulto_Joven
8073,3,0,Adulto_Joven
8074,1,0,Senior
8075,1,1,Adulto_Joven
8076,1,1,Adulto_Joven
8077,3,0,Adulto_Joven
8078,2,0,Adolescente
8079,3,0,Adolescente
8080,1,0,Adulto
8081,2,1,Infante
8082,3,1,Adolescente
8083,1,0,Adulto
8084,1,1,Adulto_Joven
8085,1,1,Adulto
8086,1,1,Adulto_Joven
8087,3,1,Adolescente
8088,1,1,Adulto_Joven
8089,1,1,Adulto_Joven
8090,1,1,Adulto_Joven
8091,2,1,Infante
8092,1,1,Adulto_Joven
8093,2,0,Adulto_Joven
8094,2,0,Adulto_Joven
8095,1,1,Adulto_Joven
8096,1,0,Senior
8097,1,1,Adulto_Joven
8098,1,0,Adulto
8099,1,1,Adulto_Joven
8100,1,0,Adulto
8101,3,0,Adulto_Joven
8102,1,1,Adulto_Joven
8103,1,0,Adulto
8104,2,1,Adulto_Joven
8105,1,0,Adulto_Joven
8106,2,1,Adulto_Joven
8107,1,1,Adulto
8108,3,1,Adulto_Joven
8109,1,1,Senior
8110,1,1,Adulto_Joven
8111,1,1,Adulto
8112,3,0,Infante
8113,3,0,Infante
8114,1,1,Adulto
8115,1,0,Senior
8116,1,1,Adulto_Joven
8117,2,1,Adulto
8118,1,1,Adulto
8119,1,0,Adulto
8120,1,0,Adulto_Joven
8121,2,1,Adolescente
8122,1,1,Adulto_Joven
8123,2,1,Adulto
8124,2,0,Infante
8125,1,0,Adulto
8126,1,0,Adulto
8127,1,0,Adulto_Joven
8128,1,1,Adulto_Joven
8129,1,0,Adulto_Joven
8130,1,1,Adulto
8131,1,0,Adulto_Joven
8132,2,1,Adulto_Joven
8133,1,0,Adulto_Joven
8134,1,1,Senior
8135,3,0,Adulto_Joven
8136,2,1,Adulto_Joven
8137,1,1,Adulto_Joven
8138,3,0,Adulto
8139,1,1,Adulto
8140,1,1,Adulto_Joven
8141,2,1,Adulto_Joven
8142,2,0,Adulto_Joven
8143,3,0,Adulto
8144,3,0,Adolescente
8145,1,1,Adulto_Joven
8146,1,0,Adulto_Joven
8147,1,1,Adulto
8148,1,1,Adulto_Joven
8149,2,1,Adulto_Joven
8150,1,1,Adulto
8151,1,1,Adulto_Joven
8152,1,0,Adulto_Joven
8153,2,0,Adulto
8154,2,0,Adulto_Joven
8155,1,1,Adulto
8156,1,0,Adulto
8157,3,0,Adulto_Joven
8158,1,1,Infante
8159,3,0,Adulto_Joven
8160,1,1,Adulto_Joven
8161,2,0,Adulto
8162,1,0,Adulto
8163,1,1,Adulto_Joven
8164,1,1,Adulto
8165,1,1,Adulto_Joven
8166,1,1,Adulto_Joven
8167,3,0,Infante
8168,3,0,Adulto_Joven
8169,1,1,Adulto_Joven
8170,1,0,Adulto_Joven
8171,1,0,Adulto_Joven
8172,2,1,Infante
8173,3,1,Adulto_Joven
8174,1,0,Adulto
8175,3,0,Adolescente
8176,1,0,Adulto_Joven
8177,1,1,Adulto
8178,1,1,Senior
8179,2,0,Adulto_Joven
8180,3,0,Adolescente
8181,1,0,Senior
8182,2,0,Adulto_Joven
8183,3,0,Adolescente
8184,3,0,Adulto_Joven
8185,1,0,Adolescente
8186,1,0,Adulto_Joven
8187,1,1,Adulto_Joven
8188,2,0,Adulto_Joven
8189,1,1,Infante
8190,3,0,Adulto_Joven
8191,1,0,Adulto
8192,2,1,Infante
8193,2,0,Adulto
8194,1,1,Adulto
8195,1,1,Adolescente
8196,1,0,Adulto_Joven
8197,1,1,Adulto
8198,2,1,Adulto_Joven
8199,2,1,Adulto
8200,1,1,Adulto_Joven
8201,3,0,Adolescente
8202,2,0,Adulto_Joven
8203,1,1,Infante
8204,3,0,Adulto_Joven
8205,1,1,Adulto
8206,2,1,Senior
8207,1,1,Adulto_Joven
8208,1,1,Adulto_Joven
8209,1,1,Adulto_Joven
8210,1,1,Adulto
8211,3,0,Infante
8212,1,1,Adulto
8213,1,1,Adulto
8214,1,1,Adulto
8215,1,1,Adulto_Joven
8216,1,0,Adulto
8217,1,0,Adulto
8218,2,0,Adulto
8219,1,1,Adulto_Joven
8220,1,1,Adulto_Joven
8221,2,0,Adulto
8222,3,1,Adulto_Joven
8223,1,1,Adulto
8224,3,0,Adulto_Joven
8225,3,0,Adulto_Joven
8226,2,1,Adulto_Joven
8227,1,1,Adulto_Joven
8228,1,0,Adulto
8229,1,0,Adulto
8230,1,0,Adulto_Joven
8231,1,1,Adulto_Joven
8232,2,1,Adolescente
8233,1,1,Adulto_Joven
8234,3,0,Adulto
8235,2,0,Adulto_Joven
8236,1,1,Adulto
8237,1,0,Adulto
8238,3,0,Adulto_Joven
8239,2,0,Infante
8240,3,0,Infante
8241,1,1,Adulto
8242,2,1,Adulto_Joven
8243,3,0,Adolescente
8244,1,0,Adulto
8245,1,1,Adulto_Joven
8246,1,0,Adulto_Joven
8247,2,0,Infante
8248,1,1,Adulto
8249,1,0,Adulto_Joven
8250,1,0,Adulto
8251,1,0,Adulto_Joven
8252,1,0,Adulto
8253,1,1,Adulto_Joven
8254,3,1,Adulto_Joven
8255,1,1,Adulto_Joven
8256,1,0,Adulto
8257,1,0,Adulto_Joven
8258,1,0,Adulto
8259,2,0,Adolescente
8260,2,0,Adolescente
8261,2,0,Adulto
8262,3,0,Adulto_Joven
8263,1,1,Adulto
8264,1,1,Adulto_Joven
8265,1,1,Adulto_Joven
8266,1,1,Adulto
8267,1,1,Adulto
8268,2,0,Adulto_Joven
8269,2,0,Adulto_Joven
8270,1,0,Adulto
8271,1,0,Adulto_Joven
8272,2,0,Adulto_Joven
8273,3,0,Adulto_Joven
8274,1,1,Adulto
8275,1,1,Adulto_Joven
8276,2,0,Adulto_Joven
8277,2,0,Adulto_Joven
8278,1,1,Adulto_Joven
8279,2,0,Adulto
8280,1,0,Adulto
8281,3,0,Infante
8282,1,1,Adulto_Joven
8283,2,1,Adulto
8284,1,0,Adulto_Joven
8285,2,0,Adulto_Joven
8286,1,1,Adulto_Joven
8287,1,0,Senior
8288,1,0,Adulto_Joven
8289,3,0,Adulto_Joven
8290,3,1,Adulto_Joven
8291,1,0,Adolescente
8292,2,0,Adulto
8293,1,1,Adulto
8294,2,0,Adulto
8295,1,1,Adulto_Joven
8296,1,1,Adolescente
8297,1,1,Adolescente
8298,2,0,Adulto_Joven
8299,2,0,Adulto_Joven
8300,2,1,Adolescente
8301,3,0,Adulto_Joven
8302,1,0,Adulto
8303,3,1,Adulto_Joven
8304,2,1,Adulto
8305,1,0,Senior
8306,1,0,Adulto
8307,1,1,Adulto_Joven
8308,3,0,Adulto_Joven
8309,3,0,Infante
8310,2,0,Adolescente
8311,1,0,Adulto
8312,1,1,Adolescente
8313,2,1,Adulto_Joven
8314,2,1,Adulto
8315,3,0,Adulto_Joven
8316,1,0,Adulto
8317,1,1,Adulto
8318,2,0,Adolescente
8319,2,1,Adulto
8320,2,1,Adulto_Joven
8321,1,0,Senior
8322,2,1,Adulto
8323,3,1,Adolescente
8324,1,0,Adulto
8325,1,1,Adulto_Joven
8326,3,0,Adolescente
8327,2,0,Adulto_Joven
8328,1,1,Adulto_Joven
8329,2,0,Adulto_Joven
8330,2,0,Senior
8331,1,1,Adulto_Joven
8332,1,0,Adulto
8333,1,0,Adulto
8334,2,0,Adulto
8335,1,1,Senior
8336,1,1,Adulto
8337,1,1,Adulto
8338,1,1,Adulto_Joven
8339,1,1,Adulto
8340,1,1,Adulto_Joven
8341,1,0,Adulto_Joven
8342,1,1,Adulto
8343,1,0,Adulto
8344,2,1,Adulto_Joven
8345,1,1,Adulto_Joven
8346,3,0,Adulto_Joven
8347,1,1,Adulto
8348,2,1,Adulto_Joven
8349,1,1,Adulto
8350,1,1,Adulto_Joven
8351,2,0,Adulto_Joven
8352,2,1,Adulto_Joven
8353,3,0,Adulto_Joven
8354,1,0,Adulto
8355,1,1,Adolescente
8356,3,0,Adulto_Joven
8357,1,1,Adulto_Joven
8358,2,0,Adulto_Joven
8359,1,1,Adulto_Joven
8360,2,1,Infante
8361,1,0,Senior
8362,2,0,Infante
8363,1,0,Adulto
8364,2,1,Adulto_Joven
8365,3,1,Infante
8366,3,1,Adulto_Joven
8367,2,0,Adulto_Joven
8368,1,1,Adolescente
8369,3,0,Adolescente
8370,3,1,Infante
8371,3,0,Adulto_Joven
8372,1,1,Adulto
8373,3,0,Adulto_Joven
8374,1,1,Adulto
8375,3,1,Adulto
8376,1,0,Adulto_Joven
8377,2,0,Adulto_Joven
8378,3,0,Adulto_Joven
8379,1,1,Adulto
8380,3,0,Adulto_Joven
8381,1,1,Adulto
8382,1,1,Adulto
8383,3,0,Infante
8384,1,0,Adulto
8385,2,0,Adulto_Joven
8386,2,1,Adulto_Joven
8387,2,1,Adulto_Joven
8388,2,1,Adulto
8389,3,0,Adolescente
8390,2,0,Adolescente
8391,1,0,Adulto_Joven
8392,1,1,Adulto_Joven
8393,1,1,Adulto_Joven
8394,1,1,Adulto
8395,1,1,Adulto
8396,1,1,Adulto_Joven
8397,3,0,Adulto
8398,1,0,Adulto_Joven
8399,1,1,Adulto
8400,1,1,Adulto_Joven
8401,2,1,Adulto_Joven
8402,1,0,Adulto
8403,2,1,Adolescente
8404,2,1,Adulto_Joven
8405,3,0,Adulto
8406,1,0,Adulto_Joven
8407,3,0,Adulto_Joven
8408,1,0,Adulto
8409,1,0,Adulto
8410,2,0,Adulto
8411,1,0,Adulto
8412,2,0,Adulto
8413,3,0,Adolescente
8414,3,0,Adulto
8415,1,1,Adulto_Joven
8416,2,0,Infante
8417,2,0,Adulto_Joven
8418,1,1,Adulto_Joven
8419,1,1,Adulto_Joven
8420,1,1,Adolescente
8421,1,1,Adulto
8422,1,0,Infante
8423,1,0,Adulto_Joven
8424,1,1,Adulto_Joven
8425,1,1,Adulto_Joven
8426,1,0,Adulto
8427,3,0,Adolescente
8428,2,1,Adulto_Joven
8429,1,0,Adulto
8430,1,1,Adulto_Joven
8431,1,1,Adulto
8432,1,1,Adulto_Joven
8433,3,0,Adulto
8434,1,1,Adulto_Joven
8435,1,1,Adulto_Joven
8436,3,1,Adolescente
8437,2,1,Adulto
8438,2,0,Infante
8439,1,0,Senior
8440,3,0,Infante
8441,2,0,Adulto_Joven
8442,1,1,Adolescente
8443,1,1,Adulto_Joven
8444,2,1,Adolescente
8445,3,0,Adulto_Joven
8446,1,1,Adulto
8447,3,0,Adolescente
8448,1,0,Adulto_Joven
8449,2,0,Adulto_Joven
8450,1,0,Adulto_Joven
8451,1,1,Adulto_Joven
8452,3,0,Adulto
8453,2,0,Adolescente
8454,3,0,Adulto_Joven
8455,1,0,Adulto_Joven
8456,3,1,Adolescente
8457,3,1,Adulto_Joven
8458,2,1,Adulto_Joven
8459,3,0,Adulto_Joven
8460,3,0,Adulto
8461,2,0,Adulto_Joven
8462,1,1,Adulto
8463,1,0,Adulto
8464,1,1,Adulto_Joven
8465,1,1,Adulto
8466,1,1,Adulto
8467,2,0,Adulto_Joven
8468,2,0,Adulto_Joven
8469,1,1,Adolescente
8470,2,1,Adulto_Joven
8471,3,1,Infante
8472,2,0,Adulto_Joven
8473,1,1,Adulto
8474,2,0,Infante
8475,1,1,Infante
8476,2,0,Adulto_Joven
8477,1,1,Adulto
8478,3,0,Adulto_Joven
8479,3,0,Adulto_Joven
8480,1,1,Adulto_Joven
8481,3,0,Infante
8482,1,0,Adulto
8483,3,0,Adulto
8484,1,1,Adulto
8485,3,1,Infante
8486,3,0,Adulto_Joven
8487,1,0,Senior
8488,2,0,Adulto_Joven
8489,1,0,Adulto_Joven
8490,3,1,Adolescente
8491,1,0,Adulto
8492,1,0,Adulto
8493,1,1,Adulto
8494,1,1,Adulto
8495,2,0,Adulto_Joven
8496,1,1,Adulto
8497,2,0,Adolescente
8498,1,1,Adulto
8499,2,0,Senior
8500,1,1,Adulto_Joven
8501,1,0,Adulto_Joven
8502,1,1,Adulto_Joven
8503,2,0,Adulto
8504,2,0,Adulto
8505,1,1,Adulto
8506,1,1,Adulto
8507,2,1,Adulto_Joven
8508,3,0,Adulto_Joven
8509,1,1,Senior
8510,1,1,Infante
8511,2,0,Adulto
8512,2,0,Adulto
8513,1,1,Adulto_Joven
8514,1,0,Adulto
8515,1,0,Senior
8516,1,0,Adulto_Joven
8517,1,1,Adulto_Joven
8518,3,0,Adulto_Joven
8519,1,1,Adulto
8520,3,1,Adulto_Joven
8521,2,0,Adulto_Joven
8522,1,1,Adulto
8523,3,0,Adolescente
8524,2,1,Adolescente
8525,3,0,Adulto_Joven
8526,2,1,Adulto_Joven
8527,3,0,Infante
8528,3,1,Adulto_Joven
8529,3,0,Adulto
8530,2,1,Adolescente
8531,1,1,Infante
8532,1,0,Adulto_Joven
8533,1,1,Adolescente
8534,1,0,Adulto
8535,1,0,Adulto
8536,3,0,Adulto_Joven
8537,1,1,Adulto_Joven
8538,2,0,Infante
8539,1,1,Adulto
8540,2,0,Adulto_Joven
8541,1,0,Adulto_Joven
8542,1,0,Adulto_Joven
8543,1,0,Adulto
8544,2,1,Adolescente
8545,3,1,Adulto_Joven
8546,1,1,Adulto_Joven
8547,2,1,Adulto_Joven
8548,1,1,Adulto_Joven
8549,1,0,Adulto_Joven
8550,3,0,Adolescente
8551,1,1,Adulto_Joven
8552,2,0,Adulto_Joven
8553,1,0,Adulto
8554,1,1,Adolescente
8555,1,1,Adulto
8556,1,0,Adulto_Joven
8557,1,0,Adulto
8558,1,1,Senior
8559,1,0,Adulto_Joven
8560,1,1,Infante
8561,2,1,Adulto_Joven
8562,3,0,Adulto_Joven
8563,1,1,Adulto_Joven
8564,2,1,Adolescente
8565,2,0,Adulto
8566,1,1,Adulto_Joven
8567,2,1,Adulto_Joven
8568,3,0,Adulto_Joven
8569,2,0,Adulto
8570,3,0,Adulto_Joven
8571,1,1,Adulto
8572,1,0,Adulto_Joven
8573,3,1,Adulto_Joven
8574,3,0,Adulto_Joven
8575,3,1,Adolescente
8576,1,1,Adulto_Joven
8577,1,0,Adulto
8578,2,1,Adulto_Joven
8579,1,1,Adulto
8580,1,1,Adulto_Joven
8581,2,0,Adulto_Joven
8582,1,1,Adulto_Joven
8583,1,1,Senior
8584,2,0,Infante
8585,2,0,Adulto_Joven
8586,1,0,Senior
8587,2,1,Adulto_Joven
8588,3,0,Adulto_Joven
8589,1,0,Senior
8590,3,0,Adolescente
8591,1,0,Adulto
8592,1,1,Senior
8593,3,1,Adulto
8594,1,0,Adulto_Joven
8595,3,1,Adulto_Joven
8596,1,1,Adulto_Joven
8597,1,1,Adulto_Joven
8598,1,0,Adulto_Joven
8599,1,1,Adulto_Joven
8600,2,0,Adulto_Joven
8601,1,0,Adulto
8602,1,0,Adulto
8603,3,0,Adulto_Joven
8604,2,1,Adulto
8605,1,1,Senior
8606,3,0,Infante
8607,3,0,Adulto_Joven
8608,3,0,Adolescente
8609,1,1,Adulto_Joven
8610,1,1,Adulto_Joven
8611,3,1,Adulto_Joven
8612,1,0,Adulto
8613,1,0,Adulto
8614,1,1,Adulto_Joven
8615,3,0,Infante
8616,1,1,Adulto_Joven
8617,1,0,Adulto_Joven
8618,2,0,Adulto_Joven
8619,3,0,Adolescente
8620,2,1,Infante
8621,1,0,Adulto_Joven
8622,2,0,Adulto_Joven
8623,1,0,Infante
8624,1,1,Adulto
8625,1,0,Adulto_Joven
8626,1,1,Adulto_Joven
8627,1,0,Infante
8628,1,0,Adulto_Joven
8629,1,0,Adulto
8630,2,0,Adulto_Joven
8631,1,1,Adulto_Joven
8632,3,1,Adolescente
8633,2,0,Adulto
8634,1,1,Adolescente
8635,3,0,Adulto_Joven
8636,1,0,Adulto
8637,3,0,Adulto
8638,1,0,Adulto
8639,1,1,Adulto_Joven
8640,1,1,Adulto
8641,2,0,Adulto_Joven
8642,2,0,Adulto
8643,1,1,Adulto
8644,1,0,Adulto_Joven
8645,1,1,Adulto_Joven
8646,1,1,Adolescente
8647,1,1,Adulto
8648,1,0,Adulto_Joven
8649,1,1,Adulto
